506.02	26.67	21.28	121.76	128.73	621.08	1283.15	-6.47	0.00	-75.00	4.82	69.72	0.25	106.86	106.67	0.00	112.98	196.17	258.57	53.36	0.00	0.61	-4.30	-0.24	689.71	0.00	0.00	124197.00	48223.00	0.00	506.02	0.00	23.32	124197.00	48223.00	-11.78	20.85	-0.31	-0.31	-0.55	20.92	0.06	11.77	-0.39	20.62	-1.80	-0.47	-0.35	20.84	0.00	10.09	
507.02	26.23	18.09	122.42	130.01	616.65	1209.56	-6.47	0.00	-75.00	4.82	73.41	0.25	103.60	102.30	0.00	110.64	191.26	260.90	53.85	0.00	28.12	-8.72	-0.61	665.03	0.00	0.00	126023.00	49970.00	0.00	507.02	0.00	50.79	126023.00	49970.00	-11.69	20.85	-0.31	-0.31	-0.46	20.93	0.24	11.80	-0.51	20.64	-1.83	-0.46	-0.36	20.84	0.00	10.26	
508.04	25.35	19.26	122.54	130.22	618.76	1200.79	-6.47	0.00	-75.00	4.95	72.24	0.25	103.48	102.37	0.00	111.38	192.56	260.96	53.86	0.00	27.10	-6.62	-0.37	664.88	0.00	0.00	126197.00	50136.00	0.00	508.04	0.00	41.39	126197.00	50136.00	-11.72	20.85	-0.31	-0.24	-0.48	20.89	-0.04	11.74	-0.46	20.62	-1.92	-0.45	-0.36	20.84	0.00	10.26	
509.05	31.61	19.19	122.54	129.02	619.85	1195.45	-6.47	0.00	-74.98	4.42	72.31	0.24	103.81	101.94	0.00	111.41	193.68	260.90	53.85	0.00	26.09	-5.53	-0.24	664.55	0.00	0.00	126420.00	50333.00	0.00	509.05	0.00	20.59	126420.00	50333.00	-11.71	20.85	-0.31	-0.30	-0.52	20.91	-0.43	11.76	-0.50	20.62	-1.95	-0.48	-0.34	20.84	0.00	10.27	
510.00	30.57	18.69	119.79	126.46	622.75	1270.57	-6.47	0.00	-75.00	4.68	72.31	0.24	107.16	107.05	0.00	116.02	186.30	265.59	54.85	0.00	7.63	-48.95	-0.61	691.89	0.00	0.00	120809.00	44851.00	0.00	499.00	0.00	18.12	120809.00	44851.00	-11.69	20.85	-0.31	-0.22	-0.48	20.93	-0.16	11.81	-0.46	20.63	-1.71	-0.51	-0.35	20.85	0.00	10.19	
511.03	24.20	24.43	119.91	126.43	622.73	1272.86	-6.48	0.00	-75.00	4.89	66.57	0.25	106.86	107.15	0.00	116.07	186.33	265.50	54.83	0.00	6.61	-48.97	-0.37	691.25	0.00	0.00	121155.00	45184.00	0.00	500.03	0.00	5.26	121155.00	45184.00	-11.72	20.85	-0.31	-0.30	-0.44	20.91	0.03	11.77	-0.46	20.62	-1.71	-0.57	-0.34	20.84	0.00	10.25	
512.05	29.84	23.52	120.53	127.51	622.84	1273.62	-6.47	0.00	-74.98	4.75	57.48	0.24	106.53	106.24	0.00	116.10	186.35	265.56	54.84	0.00	5.59	-2.53	-0.73	687.24	0.00	0.00	121944.00	45984.00	0.00	501.05	0.00	5.41	121944.00	45984.00	-11.71	20.85	-0.31	-0.28	-0.51	20.92	0.06	11.75	-0.52	20.62	-1.71	-0.53	-0.35	20.84	0.00	10.11	
513.07	31.86	27.57	121.16	127.99	624.01	1263.32	-6.47	0.00	-75.00	4.82	63.43	0.25	107.07	107.17	0.00	113.02	196.20	260.93	53.86	0.00	4.57	-1.36	-0.37	691.98	0.00	0.00	122832.00	46871.00	0.00	502.07	0.00	3.16	122832.00	46871.00	-11.72	20.85	-0.31	-0.22	-0.49	20.91	0.30	11.85	-0.53	20.62	-1.92	-0.49	-0.35	20.84	0.00	10.26	
514.08	27.17	19.17	121.43	128.39	625.36	1265.23	-6.47	0.00	-75.00	4.89	71.83	0.25	107.25	107.23	0.00	112.99	197.52	260.98	53.87	0.00	3.55	-0.02	-0.37	692.76	0.00	0.00	123418.00	47451.00	0.00	503.08	0.00	12.42	123418.00	47451.00	-11.82	20.85	-0.31	-0.27	-0.44	20.93	-0.07	11.69	-0.50	20.63	-1.56	-0.46	-0.36	20.84	0.00	10.07	
515.01	28.94	25.04	121.64	128.73	621.23	1283.53	-6.47	0.00	-75.00	4.95	65.96	0.24	106.11	106.24	0.00	113.02	196.15	258.68	53.38	0.00	1.63	-4.14	-0.37	685.88	0.00	0.00	123911.00	47940.00	0.00	505.01	0.00	24.98	123911.00	47940.00	-11.72	20.85	-0.31	-0.33	-0.45	20.92	-0.19	11.73	-0.53	20.63	-1.95	-0.46	-0.36	20.84	0.00	10.26
516.00	36.00	18.20	93.40	96.69	545.17	1270.37	-6.47	0.00	-74.98	5.83	86.80	0.25	93.62	93.99	0.00	101.31	161.79	233.95	48.13	0.00	27.70	-37.76	-0.98	605.99	0.00	0.00	24781.00	23904.00	0.00	516.00	0.00	0.00	24781.00	23904.00	0.14	20.86	-0.04	-0.30	-0.48	20.91	-0.01	4.60	-0.47	20.63	-1.89	-0.51	-0.51	20.84	-0.23	5.24	
517.07	52.11	13.82	93.51	96.79	538.83	1241.77	-6.47	0.00	-74.98	5.69	91.18	0.25	96.27	97.44	0.00	100.69	161.82	229.21	47.12	0.00	26.63	-44.10	-0.98	625.68	0.00	0.00	24910.00	24033.00	0.00	517.07	0.00	51.12	24910.00	24033.00	0.14	20.86	-0.04	-0.31	-0.49	20.90	-0.10	4.60	-0.47	20.63	-1.74	-0.50	-0.51	20.84	-0.26	5.22	
518.11	31.51	23.39	93.64	97.61	545.94	1300.87	-6.47	0.00	-74.98	5.56	81.61	0.25	94.08	94.88	0.00	100.66	163.00	234.12	48.16	0.00	25.58	-37.00	-0.12	610.34	0.00	0.00	25102.00	24234.00	0.00	518.11	0.00	36.89	25102.00	24234.00	0.14	20.86	-0.07	-0.29	-0.49	20.99	0.12	4.62	-0.47	20.63	-1.83	-0.49	-0.51	20.84	-0.20	5.25	
519.24	48.21	20.25	93.89	97.63	541.11	1281.43	-6.47	0.00	-74.98	5.62	84.75	0.25	95.80	95.89	0.00	100.66	161.83	231.10	47.52	0.00	24.46	-41.83	-0.24	619.16	0.00	0.00	25242.00	24381.00	0.00	519.24	0.00	25.89	25242.00	24381.00	0.14	20.86	-0.07	-0.29	-0.49	20.88	-0.19	4.62	-0.47	20.63	-1.80	-0.50	-0.50	20.84	-0.23	5.21	
520.33	54.02	16.21	93.97	97.17	544.19	1260.45	-6.47	0.00	-75.00	5.49	88.79	0.24	96.20	96.84	0.00	100.67	161.88	233.59	48.05	0.00	23.36	-38.75	-0.12	623.51	0.00	0.00	25366.00	24504.00	0.00	520.33	0.00	55.64	25366.00	24504.00	0.14	20.86	-0.04	-0.29	-0.48	20.90	0.18	4.62	-0.47	20.63	-1.89	-0.48	-0.50	20.84	-0.20	5.24	
521.40	49.21	24.76	94.12	98.07	544.21	1268.46	-6.47	0.00	-75.00	5.36	80.24	0.24	97.70	98.69	0.00	100.70	161.76	233.67	48.07	0.00	22.30	-38.73	-0.73	634.35	0.00	0.00	25498.00	24644.00	0.00	521.40	0.00	54.58	25498.00	24644.00	0.14	20.86	-0.07	-0.28	-0.48	20.89	-0.10	4.62	-0.47	20.63	-1.89	-0.49	-0.51	20.84	-0.29	5.25	
522.44	56.51	44.51	94.18	96.96	540.89	1329.47	-6.47	0.00	-75.00	5.49	60.49	0.25	93.04	93.46	0.00	100.67	161.77	230.96	47.49	0.00	21.26	-42.05	-0.49	602.40	0.00	0.00	25607.00	24757.00	0.00	522.44	0.00	46.48	25607.00	24757.00	0.14	20.86	-0.07	-0.30	-0.48	20.93	-0.04	4.63	-0.47	20.63	-1.74	-0.49	-0.50	20.84	-0.26	5.24	
523.44	72.54	36.04	94.20	96.71	544.46	1306.21	-6.47	0.00	-74.98	5.62	68.96	0.25	95.25	96.27	0.00	100.65	161.86	233.84	48.11	0.00	20.25	-38.48	-0.37	618.62	0.00	0.00	25691.00	24844.00	0.00	523.44	0.00	75.11	25691.00	24844.00	0.14	20.86	0.03	-0.31	-0.49	20.91	-0.04	4.61	-0.47	20.63	-1.80	-0.49	-0.51	20.84	-0.26	5.22	
524.51	141.69	35.69	94.52	96.58	542.57	1341.67	-6.47	0.00	-75.00	5.56	69.31	0.25	94.66	95.66	0.00	100.69	161.62	232.45	47.81	0.00	19.19	-40.36	-0.24	614.74	0.00	0.00	25736.00	24888.00	0.00	524.51	0.00	75.00	25736.00	24888.00	0.14	20.86	-0.04	-0.31	-0.48	20.90	0.30	4.62	-0.47	20.63	-1.89	-0.50	-0.50	20.84	-0.20	5.21	
525.54	205.87	42.74	94.35	96.62	544.28	1358.45	-6.47	0.00	-75.00	5.36	62.26	0.25	93.77	94.29	0.00	100.66	161.88	233.67	48.07	0.00	18.16	-38.66	-0.85	607.44	0.00	0.00	25766.00	24917.00	0.00	525.54	0.00	111.80	25766.00	24917.00	0.14	20.86	-0.07	-0.29	-0.48	20.91	0.09	4.62	-0.47	20.63	-1.92	-0.49	-0.50	20.84	-0.23	5.26	
526.55	164.40	46.63	94.31	96.81	544.34	1368.37	-6.47	0.00	-75.00	5.62	58.37	0.25	95.31	96.74	0.00	100.66	161.80	233.79	48.09	0.00	17.15	-38.60	-0.12	620.31	0.00	0.00	25801.00	24957.00	0.00	526.55	0.00	171.51	25801.00	24957.00	0.14	20.86	-0.10	-0.31	-0.49	20.91	-0.40	4.62	-0.47	20.63	-1.95	-0.49	-0.51	20.84	-0.29	5.24	
527.58	137.56	44.92	94.50	96.85	544.31	1370.27	-6.47	0.00	-75.00	5.29	60.08	0.25	92.57	92.99	0.00	100.67	161.73	233.81	48.10	0.00	16.12	-38.63	-0.37	599.35	0.00	0.00	25845.00	25001.00	0.00	527.58	0.00	178.31	25845.00	25001.00	0.14	20.86	-0.07	-0.30	-0.48	20.93	-0.19	4.62	-0.47	20.63	-1.86	-0.50	-0.51	20.84	-0.20	5.21	
528.64	146.52	43.76	94.60	96.69	544.17	1364.93	-6.47	0.00	-75.00	5.56	61.24	0.25	94.71	95.57	0.00	100.67	161.62	233.79	48.09	0.00	15.06	-38.77	-0.24	614.60	0.00	0.00	25887.00	25045.00	0.00	528.64	0.00	137.10	25887.00	25045.00	0.14	20.86	-0.07	-0.30	-0.48	20.91	-0.04	4.62	-0.47	20.63	-1.95	-0.51	-0.51	20.84	-0.23	5.21	
529.69	135.03	25.17	96.16	102.85	536.25	1609.36	-6.47	0.00	-74.98	5.42	79.83	0.25	108.59	106.28	0.00	101.47	164.37	224.33	46.09	0.00	14.00	-46.68	-0.37	694.04	0.00	0.00	28039.00	27210.00	0.00	529.69	0.00	19.16	28039.00	27210.00	0.14	20.86	-0.19	-0.30	-0.49	20.88	-0.04	4.64	-0.48	20.63	-1.98	-0.50	-0.51	20.84	-0.29	5.24	
530.72	111.30	16.97	96.29	102.78	538.94	1637.57	-6.47	0.00	-75.00	5.56	88.03	0.25	109.79	109.30	0.00	101.45	164.28	226.63	46.57	0.00	12.98	-44.00	-0.61	707.68	0.00	0.00	28056.00	27227.00	0.00	530.72	0.00	32.67	28056.00	27227.00	0.14	20.86	-0.13	-0.30	-0.49	20.99	0.03	4.62	-0.48	20.63	-1.89	-0.50	-0.51	20.84	-0.26	5.20	
531.80	187.16	18.88	96.39	102.78	539.52	1624.61	-6.47	0.00	-75.00	5.36	86.12	0.25	111.58	111.08	0.00	102.16	164.09	226.69	46.59	0.00	11.89	-43.41	-0.24	719.20	0.00	0.00	28072.00	27244.00	0.00	531.80	0.00	54.03	28072.00	27244.00	0.14	20.86	-0.10	-0.30	-0.49	20.90	-0.49	4.60	-0.48	20.63	-1.95	-0.49	-0.51	20.84	-0.23	5.24	
532.83	184.09	27.56	96.37	102.97	539.67	1649.01	-6.47	0.00	-74.98	5.49	77.44	0.25	109.87	108.60	0.00	102.22	164.28	226.61	46.57	0.00	10.87	-43.26	-0.12	705.65	0.00	0.00	28095.00	27269.00	0.00	532.83	0.00	131.31	28095.00	27269.00	0.14	20.86	-0.13	-0.30	-0.49	20.89	-0.22	4.60	-0.48	20.63	-1.92	-0.49	-0.51	20.84	-0.23	5.23	
533.88	145.75	21.41	96.41	103.12	536.95	1673.04	-6.47	0.00	-74.98	5.36	83.59	0.25	110.72	109.81	0.00	102.24	164.33	224.30	46.08	0.00	9.82	-45.99	-0.24	712.33	0.00	0.00	28146.00	27323.00	0.00	533.88	0.00	332.82	28146.00	27323.00	0.13	20.86	-0.10	-0.31	-0.49	20.92	-0.40	4.61	-0.48	20.63	-1.92	-0.51	-0.51	20.84	-0.20	5.22	
534.96	150.45	25.17	96.47	103.65	538.83	1629.57	-6.47	0.00	-75.00	5.36	79.83	0.25	0.11	110.41	0.00	103.01	165.40	224.33	46.09	0.00	8.74	-44.11	-0.12	356.97	0.00	0.00	28213.00	27480.00	0.00	534.96	0.00	15.14	28213.00	27480.00	0.13	20.86	-0.01	-0.30	-0.49	20.97	0.12	4.60	-0.48	20.63	-1.92	-0.51	-0.51	20.84	-0.26	5.23	
536.01	151.05	43.35	96.60	103.71	539.32	1672.66	-6.47	0.00	-75.00	5.36	61.65	0.25	0.11	107.18	0.00	103.00	165.54	224.64	46.15	0.00	7.69	-43.61	-0.12	346.54	0.00	0.00	28213.00	27530.00	0.00	536.01	0.00	80.82	28213.00	27530.00	0.13	20.86	-0.04	-0.30	-0.49	20.90	-0.19	4.60	-0.48	20.63	-1.77	-0.50	-0.51	20.84	-0.26	5.23	
537.03	96.77	49.37	96.60	101.75	537.88	1653.21	-6.47	0.00	-74.98	5.76	55.63	0.25	0.14	108.18	0.00	102.26	165.58	224.03	46.02	0.00	6.66	-45.05	-0.61	349.87	0.00	0.00	28213.00	27606.00	0.00	537.03	0.00	133.87	28213.00	27606.00	0.13	20.86	-0.07	-0.30	-0.49	20.90	-0.40	4.62	-0.49	20.63	-1.89	-0.51	-0.51	20.84	-0.26	5.25	
538.05	102.03	51.21	96.73	100.87	538.29	1685.24	-6.47	0.00	-74.98	5.56	53.79	0.27	0.12	112.31	0.00	102.20	165.48	224.50	46.12	0.00	5.64	-44.64	-0.24	363.15	0.00	0.00	28213.00	27677.00	0.00	538.05	0.00	87.76	28213.00	27677.00	0.14	20.86	-0.01	-0.32	-0.49	20.86	-0.16	4.62	-0.49	20.63	-1.89	-0.49	-0.51	20.84	-0.23	5.22	
539.10	104.69	51.83	96.73	101.27	538.51	1672.27	-6.47	0.00	-75.00	5.49	53.17	0.25	0.09	109.98	0.00	102.19	165.46	224.69	46.16	0.00	4.60	-44.43	-0.73	355.52	0.00	0.00	28213.00	27750.00	0.00	539.10	0.00	103.72	28213.00	27750.00	0.13	20.85	-0.10	-0.31	-0.49	20.92	0.06	4.61	-0.49	20.63	-1.80	-0.51	-0.51	20.84	-0.26	5.21	
540.12	118.23	54.83	96.85	102.87	538.19	1685.24	-6.47	0.00	-74.98	5.62	50.17	0.25	0.08	108.60	0.00	102.21	165.46	224.41	46.10	0.00	3.58	-44.75	-0.49	351.03	0.00	0.00	28213.00	27808.00	0.00	540.12	0.00	107.58	28213.00	27808.00	0.13	20.85	-0.07	-0.30	-0.49	20.93	-0.49	4.62	-0.49	20.63	-1.77	-0.51	-0.51	20.84	-0.26	5.26	
541.16	129.66	47.86	97.00	102.72	538.07	1689.05	-6.47	0.00	-74.98	5.56	57.14	0.25	0.11	108.91	0.00	102.23	165.39	224.36	46.09	0.00	2.53	-44.87	-0.37	352.14	0.00	0.00	28213.00	27867.00	0.00	541.16	0.00	119.03	28213.00	27867.00	0.14	20.85	-0.07	-0.30	-0.49	20.84	-0.04	4.62	-0.49	20.63	-1.77	-0.51	-0.52	20.84	-0.29	5.20	
542.21	129.52	59.28	97.04	102.07	538.55	1732.52	-6.47	0.00	-75.00	5.49	45.72	0.25	0.12	106.46	0.00	102.23	165.67	224.53	46.13	0.00	1.49	-44.38	-0.12	344.27	0.00	0.00	28213.00	27928.00	0.00	542.21	0.00	130.47	28213.00	27928.00	0.13	20.85	-0.13	-0.30	-0.49	20.90	-0.19	4.60	-0.49	20.63	-1.83	-0.52	-0.51	20.84	-0.26	5.23	
543.25	129.39	50.53	97.23	101.25	538.11	1694.39	-6.48	0.00	-75.00	5.56	54.47	0.27	0.11	109.21	0.00	102.23	165.46	224.33	46.09	0.00	0.45	-44.83	-0.37	353.11	0.00	0.00	28213.00	27987.00	0.00	543.25	0.00	131.84	28213.00	27987.00	0.13	20.85	-0.04	-0.31	-0.49	20.90	-0.16	4.62	-0.49	20.63	-1.77	-0.51	-0.51	20.84	-0.23	5.22	
545.00	120.00	72.20	97.71	96.50	557.30	33.38	-6.47	0.00	-75.00	5.36	32.80	0.25	0.11	0.12	0.00	94.50	141.90	265.97	54.93	0.00	45.50	-25.63	-0.73	0.74	0.00	0.00	28213.00	28202.00	0.00	498.19	0.00	0.00	28213.00	28202.00	0.16	20.86	0.03	-0.29	-0.46	20.91	-0.01	4.60	-0.46	20.63	-1.74	-0.46	-0.47	20.85	-0.11	5.29	
546.07	128.92	47.81	98.41	104.46	540.54	1745.87	-6.47	0.00	-75.00	5.36	57.69	0.25	0.11	114.64	0.00	102.98	166.70	224.69	46.16	0.00	25.84	-42.40	-0.49	370.63	0.00	0.00	28732.00	29701.00	0.00	546.07	0.00	127.81	28732.00	29701.00	0.13	20.85	-0.16	-0.28	-0.49	20.90	0.60	4.60	-0.48	20.63	-1.62	-0.51	-0.51	20.84	-0.29	5.26	
547.09	117.54	46.65	98.43	104.21	539.73	1725.28	-6.47	0.00	-75.00	5.69	58.85	0.25	0.20	112.04	0.00	102.16	166.75	224.66	46.16	0.00	24.82	-43.21	-0.37	362.52	0.00	0.00	28732.00	29768.00	0.00	547.09	0.00	122.95	28732.00	29768.00	0.13	20.85	-0.16	-0.30	-0.49	20.91	-0.46	4.62	-0.48	20.63	-1.89	-0.51	-0.51	20.84	-0.23	5.25	
548.13	120.74	49.66	98.55	104.49	539.26	1713.84	-6.47	0.00	-75.00	5.29	55.84	0.25	0.00	117.25	0.00	102.17	166.70	224.30	46.08	0.00	23.79	-43.68	-0.12	378.73	0.00	0.00	28732.00	29835.00	0.00	548.13	0.00	120.34	28732.00	29835.00	0.13	20.85	-0.10	-0.29	-0.49	20.89	1.63	4.62	-0.49	20.63	-1.95	-0.51	-0.51	20.84	-0.26	5.22	
549.14	117.36	50.82	98.64	104.07	539.25	1726.80	-6.47	0.00	-75.00	5.36	54.68	0.24	0.08	111.98	0.00	103.02	165.58	224.53	46.13	0.00	22.77	-43.68	-0.12	361.94	0.00	0.00	28733.00	29899.00	0.00	549.14	0.00	119.86	28733.00	29899.00	0.13	20.85	-0.10	-0.30	-0.49	20.92	1.21	4.58	-0.49	20.63	-1.98	-0.50	-0.51	20.84	-0.29	5.27	
550.15	129.80	51.51	98.68	103.39	540.18	1753.49	-6.47	0.00	-74.98	5.49	53.99	0.25	0.12	113.53	0.00	103.00	166.57	224.50	46.12	0.00	21.77	-42.75	-0.73	367.10	0.00	0.00	28736.00	29959.00	0.00	550.15	0.00	118.67	28736.00	29959.00	0.13	20.85	-0.13	-0.30	-0.49	20.92	-0.55	4.61	-0.49	20.63	-1.74	-0.51	-0.51	20.84	-0.35	5.25	
551.18	113.07	21.50	98.89	102.72	539.46	1690.20	-6.47	0.00	-74.98	5.36	84.00	0.25	0.20	118.43	0.00	103.00	165.54	224.75	46.17	0.00	20.73	-43.48	-0.73	383.18	0.00	0.00	28739.00	30031.00	0.00	551.18	0.00	125.48	28739.00	30031.00	0.13	20.85	-0.10	-0.31	-0.49	21.00	-0.52	4.62	-0.49	20.63	-1.89	-0.51	-0.51	20.84	-0.32	5.23	
552.19	164.82	48.22	98.79	102.87	538.35	1727.95	-6.47	0.00	-74.98	5.56	57.28	0.25	0.06	114.68	0.00	102.19	165.51	224.53	46.13	0.00	19.72	-44.59	-0.37	370.63	0.00	0.00	28739.00	30073.00	0.00	552.19	0.00	130.54	28739.00	30073.00	0.13	20.85	-0.10	-0.29	-0.49	20.87	-0.07	4.60	-0.49	20.63	-1.92	-0.51	-0.51	20.84	-0.29	4.66	
553.22	112.83	34.83	98.98	104.13	538.40	1696.68	-6.47	0.00	-74.98	5.42	70.67	0.25	112.59	117.04	0.00	102.22	165.60	224.47	46.12	0.00	18.69	-44.54	-0.12	741.71	0.00	0.00	28780.00	30141.00	0.00	553.22	0.00	143.02	28780.00	30141.00	0.13	20.85	-0.10	-0.30	-0.49	20.87	-0.01	4.61	-0.49	20.63	-1.83	-0.51	-0.51	20.84	-0.29	5.22	
554.29	95.50	44.74	99.00	104.11	538.70	1721.08	-6.47	0.00	-74.98	5.62	60.76	0.25	0.14	112.61	0.00	102.71	165.37	224.50	46.12	0.00	17.63	-44.24	-0.12	364.16	0.00	0.00	28811.00	30222.00	0.00	554.29	0.00	89.14	28811.00	30222.00	0.13	20.85	-0.13	-0.30	-0.49	20.91	-0.46	4.61	-0.49	20.63	-1.92	-0.50	-0.51	20.84	-0.26	5.22	
555.37	108.78	47.06	99.25	102.97	538.06	1722.99	-6.46	0.00	-75.00	5.42	58.44	0.25	272.34	114.25	0.00	102.22	165.49	224.28	46.07	0.00	16.54	-44.88	-0.24	1248.68	0.00	0.00	28863.00	30307.00	0.00	555.37	0.00	96.99	28863.00	30307.00	0.13	20.85	-0.16	-0.29	-0.49	20.90	0.30	4.62	-0.49	20.62	-1.92	-0.52	-0.51	20.84	-0.26	5.23	
556.43	131.43	47.40	99.33	102.78	538.52	1732.90	-6.47	0.00	-74.98	5.49	58.10	0.25	110.50	113.85	0.00	102.31	165.42	224.64	46.15	0.00	15.48	-44.42	-0.24	724.63	0.00	0.00	28918.00	30366.00	0.00	556.43	0.00	119.85	28918.00	30366.00	0.13	20.85	-0.07	-0.30	-0.49	20.91	-0.04	4.61	-0.49	20.62	-2.01	-0.51	-0.51	20.84	-0.23	5.26	
557.43	109.30	40.91	99.27	103.60	538.60	1718.03	-6.48	0.00	-74.98	5.56	64.59	0.25	108.84	111.93	0.00	102.20	165.58	224.66	46.16	0.00	14.48	-44.33	-0.37	713.11	0.00	0.00	28985.00	30435.00	0.00	557.43	0.00	130.47	28985.00	30435.00	0.13	20.85	-0.10	-0.30	-0.49	20.91	-0.43	4.63	-0.49	20.62	-1.86	-0.51	-0.51	20.84	-0.23	5.21	
558.44	150.15	49.73	99.56	103.86	539.16	1748.92	-6.47	0.00	-75.00	5.69	55.77	0.25	108.09	111.42	0.00	102.96	165.55	224.53	46.13	0.00	13.48	-43.77	-0.61	709.04	0.00	0.00	29030.00	30482.00	0.00	558.44	0.00	133.19	29030.00	30482.00	0.13	20.85	-0.01	-0.30	-0.49	20.91	0.03	4.62	-0.49	20.62	-1.77	-0.51	-0.51	20.84	-0.29	5.24	
559.52	169.55	42.41	99.48	103.98	537.94	1719.18	-6.47	0.00	-74.98	5.29	63.09	0.25	110.24	113.74	0.00	102.17	165.39	224.30	46.08	0.00	12.39	-44.99	-0.37	723.47	0.00	0.00	29080.00	30531.00	0.00	559.52	0.00	140.92	29080.00	30531.00	0.13	20.85	-0.10	-0.28	-0.49	20.90	-0.34	4.23	-0.49	20.62	-1.89	-0.52	-0.51	20.84	-0.35	5.24	
560.85	199.72	53.62	99.59	103.96	538.49	1750.82	-6.47	0.00	-75.00	6.03	51.88	0.25	109.11	111.78	0.00	102.19	165.55	224.61	46.15	0.00	11.06	-44.44	-0.61	713.50	0.00	0.00	29126.00	30576.00	0.00	560.85	0.00	148.51	29126.00	30576.00	0.13	20.85	-0.04	-0.29	-0.49	20.90	0.06	4.61	-0.49	20.63	-2.01	-0.51	-0.51	20.84	-0.26	5.23	
561.90	145.77	39.41	99.71	103.37	539.38	1719.56	-6.47	0.00	-75.00	5.42	66.09	0.25	110.89	115.22	0.00	102.94	165.55	224.72	46.17	0.00	10.01	-43.55	-0.61	730.33	0.00	0.00	29177.00	30634.00	0.00	561.90	0.00	166.31	29177.00	30634.00	0.13	20.85	-0.07	-0.31	-0.49	20.92	0.06	4.58	-0.49	20.62	-1.95	-0.49	-0.51	20.84	-0.32	5.20	
562.93	131.66	44.94	99.82	102.97	532.63	1705.83	-6.47	0.00	-75.00	5.42	60.56	0.25	110.87	114.73	0.00	102.16	165.43	219.90	45.14	0.00	8.98	-50.30	-0.61	728.69	0.00	0.00	29231.00	30691.00	0.00	562.93	0.00	165.19	29231.00	30691.00	0.13	20.85	-0.13	-0.30	-0.49	20.99	-0.07	4.60	-0.49	20.63	-1.83	-0.48	-0.51	20.84	-0.29	5.23	
563.98	151.28	49.46	99.94	102.85	538.61	1727.56	-6.47	0.00	-75.00	5.22	56.04	0.25	108.39	111.44	0.00	102.22	165.54	224.69	46.16	0.00	7.93	-44.33	0.12	710.06	0.00	0.00	29282.00	30744.00	0.00	563.98	0.00	134.08	29282.00	30744.00	0.13	20.85	-0.13	-0.30	-0.49	20.88	1.54	4.60	-0.49	20.63	-1.77	-0.51	-0.51	20.84	-0.26	5.24	
565.00	141.47	50.89	99.96	103.12	538.84	1747.77	-6.47	0.00	-75.00	5.62	54.61	0.25	108.17	111.22	0.00	102.98	165.45	224.33	46.09	0.00	6.91	-44.09	-0.61	708.61	0.00	0.00	29336.00	30800.00	0.00	565.00	0.00	154.42	29336.00	30800.00	0.13	20.85	-0.16	-0.30	-0.49	20.90	-0.16	4.61	-0.49	20.62	-2.01	-0.51	-0.51	20.84	-0.26	5.22	
566.08	143.44	49.59	100.07	103.84	536.35	1754.26	-6.47	0.00	-74.98	5.36	55.91	0.25	108.96	112.31	0.00	103.02	165.27	222.39	45.67	0.00	5.84	-46.59	-1.95	714.70	0.00	0.00	29388.00	30856.00	0.00	566.08	0.00	136.91	29388.00	30856.00	0.13	20.85	-0.13	-0.31	-0.49	20.88	-0.31	4.62	-0.49	20.62	-1.98	-0.51	-0.51	20.84	-0.26	5.22	
567.09	166.80	50.34	100.11	103.67	537.04	1747.77	-6.48	0.00	-74.98	5.69	55.16	0.25	110.87	114.26	0.00	102.44	164.18	224.33	46.09	0.00	4.82	-45.90	-0.61	727.20	0.00	0.00	29432.00	30903.00	0.00	567.09	0.00	144.51	29432.00	30903.00	0.13	20.85	-0.16	-0.29	-0.49	20.91	1.30	4.60	-0.49	20.62	-1.98	-0.51	-0.51	20.84	-0.20	5.23	
568.11	114.57	46.86	100.22	103.75	534.61	1751.59	-6.47	0.00	-75.00	5.56	58.64	0.25	109.73	112.86	0.00	102.22	164.19	222.50	45.70	0.00	3.80	-48.33	-0.73	718.97	0.00	0.00	29494.00	30968.00	0.00	568.11	0.00	147.99	29494.00	30968.00	0.13	20.85	-0.13	-0.30	-0.49	20.90	-0.43	4.62	-0.49	20.62	-1.89	-0.52	-0.51	20.84	-0.26	5.24	
569.21	127.71	48.64	100.43	103.23	534.31	1738.62	-6.47	0.00	-74.98	5.22	56.86	0.25	106.99	109.65	0.00	102.19	164.19	222.28	45.65	0.00	2.70	-48.62	0.24	699.75	0.00	0.00	29553.00	31034.00	0.00	569.21	0.00	122.42	29553.00	31034.00	0.13	20.85	-0.07	-0.31	-0.49	20.93	-0.16	4.62	-0.49	20.62	-1.98	-0.51	-0.51	20.84	-0.29	5.21	
570.28	132.96	52.26	100.45	103.58	537.11	1756.16	-6.47	0.00	-75.00	5.22	53.24	0.25	108.59	112.14	0.00	102.17	164.22	224.58	46.14	0.00	1.63	-45.82	0.00	712.96	0.00	0.00	29616.00	31088.00	0.00	570.28	0.00	131.10	29616.00	31088.00	0.13	20.85	-0.10	-0.29	-0.49	20.90	0.78	4.60	-0.49	20.62	-1.98	-0.51	-0.51	20.84	-0.26	5.24	
