433.09	47.93	23.95	125.50	130.44	409.10	1367.64	-9.72	33.84	0.00	46.89	46.89	120.15	119.99	1080.66	98.55	-9.72	-133.54	130.44	-0.06	20.47	-74.45	-8.49	0.03	20.22	2.44	-11.74	-25.94	-6.46	-135.79	-42.45	-0.26	20.02	-1.32	0.20	0.20	216.43	150.49	42.17	
434.10	51.52	23.27	125.58	130.44	410.67	1364.97	-9.72	34.52	0.00	56.26	56.26	120.21	120.05	1081.15	98.79	-9.72	-133.58	130.44	-0.06	20.47	-74.98	-8.47	0.02	20.24	-0.44	-11.68	-25.94	-6.46	-135.82	-42.50	-0.26	20.06	-1.13	0.20	0.20	216.40	152.07	42.20	
435.11	46.60	29.44	125.65	130.78	409.01	1386.32	-9.73	28.35	0.00	37.42	37.42	120.18	120.02	1080.92	101.32	-9.73	-133.58	130.78	-0.05	20.44	-75.10	-8.32	0.01	20.21	-0.47	-11.68	-25.94	-6.46	-135.72	-42.55	-0.25	20.21	-1.32	0.25	0.25	216.37	150.46	42.18	
436.12	45.35	27.92	125.77	130.93	409.22	1368.02	-9.72	29.87	0.00	41.55	41.55	120.19	120.04	1081.04	101.24	-9.72	-133.58	130.93	-0.05	20.46	-75.32	-8.42	0.02	20.23	-0.41	-11.69	-25.94	-6.47	-135.69	-42.49	-0.26	20.42	-1.29	0.24	0.24	216.40	150.61	42.21	
437.13	47.88	26.56	125.88	131.01	407.10	1380.22	-9.73	31.23	0.00	40.10	40.10	120.20	120.03	1081.04	102.30	-9.73	-133.58	131.01	-0.06	20.46	-75.32	-8.49	0.02	20.22	-0.38	-11.58	-25.94	-6.47	-135.63	-42.48	-0.25	34.61	-1.32	0.23	0.23	214.44	150.49	42.16	
438.14	47.26	28.81	126.03	130.86	409.04	1376.79	-9.72	28.98	0.00	49.12	49.12	120.18	120.03	1080.96	100.17	-9.72	-133.58	130.86	-0.05	20.47	-74.57	-8.43	0.02	20.21	1.97	-11.58	-25.94	-6.46	-135.69	-42.52	-0.25	18.72	-1.19	0.24	0.24	216.40	150.46	42.18	
439.15	39.71	29.65	126.19	130.82	409.08	1447.70	-9.72	28.14	0.00	36.73	36.73	120.10	119.97	1080.32	100.09	-9.72	-133.62	130.82	-0.05	20.49	-75.19	-8.47	0.02	20.21	2.79	-11.56	-25.94	-6.47	-135.66	-42.47	-0.23	19.69	-1.26	0.25	0.25	216.37	150.55	42.16	
440.16	48.59	20.13	126.26	131.16	408.99	1345.91	-9.72	37.66	0.00	35.83	35.83	120.26	120.11	1081.65	101.67	-9.72	-133.62	131.16	-0.05	20.49	-75.01	-8.46	-0.02	20.20	-0.47	-11.63	-25.94	-6.45	-135.59	-42.50	-0.21	19.92	-1.29	0.17	0.17	216.35	150.49	42.15	
441.17	43.09	29.44	126.38	131.39	409.10	1330.28	-9.73	28.35	0.00	35.92	35.92	120.23	120.08	1081.38	100.80	-9.73	-133.58	131.39	-0.06	20.51	-75.04	-8.51	0.04	20.20	2.54	-11.58	-25.94	-6.46	-135.56	-42.54	-0.24	20.05	-1.29	0.25	0.25	216.43	150.49	42.18	
442.18	22.11	29.65	126.57	131.31	405.19	1327.99	-9.73	28.14	0.00	38.82	38.82	120.22	120.07	1081.31	100.54	-9.73	-133.62	131.31	-0.06	20.51	-74.32	-8.48	0.02	20.18	-0.47	-11.65	-25.94	-6.45	-135.56	-42.50	-0.26	20.08	-1.38	0.25	0.25	214.42	148.59	42.18	
443.19	26.13	29.34	126.68	131.66	406.63	1359.63	-9.73	28.45	0.00	41.07	41.07	120.23	120.05	1081.27	101.37	-9.73	-133.62	131.66	-0.05	20.49	-74.57	-8.49	-0.02	20.19	2.00	-11.55	-25.94	-6.46	-135.59	-42.51	-0.24	20.14	-1.41	0.25	0.25	215.94	148.52	42.17	
444.20	41.54	23.01	126.80	131.54	409.09	1372.21	-9.73	34.78	0.00	40.91	40.91	120.21	120.03	1081.08	102.38	-9.73	-133.58	131.54	-0.06	20.48	-74.79	-8.52	0.02	20.21	-0.44	-11.66	-25.94	-6.45	-135.66	-42.49	-0.27	20.16	-1.23	0.20	0.20	216.37	150.51	42.21	
445.21	46.54	27.14	126.87	131.77	407.23	1368.78	-9.73	30.65	0.00	39.60	39.60	120.18	120.02	1080.92	102.17	-9.73	-133.58	131.77	-0.06	20.48	-75.29	-8.52	0.02	20.22	-0.38	-11.59	-25.94	-6.46	-135.63	-42.56	-0.24	20.12	-1.29	0.23	0.23	216.40	148.67	42.16	
446.22	47.21	26.51	126.95	131.85	405.30	1371.07	-9.72	31.28	0.00	42.47	42.47	120.21	120.02	1081.04	85.46	-9.72	-133.58	131.85	-0.06	20.50	-74.60	-8.49	0.03	20.19	2.64	-11.56	-25.93	-6.46	-135.69	-42.43	-0.23	20.14	-1.19	0.22	0.22	214.47	148.65	42.18	
447.22	37.05	29.55	127.06	131.89	405.42	1346.67	-9.73	28.24	0.00	47.15	47.15	120.21	120.05	1081.15	89.69	-9.73	-133.58	131.89	-0.05	20.51	-75.35	-8.54	0.01	20.20	2.32	-11.62	-25.94	-6.46	-135.85	-42.54	-0.23	19.81	-1.10	0.25	0.25	214.50	148.71	42.22	
448.23	25.74	28.50	127.21	132.19	405.20	1392.04	-9.72	29.29	0.00	32.95	32.95	120.14	119.98	1080.54	89.04	-9.72	-133.58	132.19	-0.05	20.51	-74.39	-8.58	0.02	20.19	2.76	-11.68	-25.94	-6.46	-135.89	-42.58	-0.23	19.93	-1.04	0.24	0.24	214.42	148.61	42.17	
449.24	45.94	25.05	127.29	132.12	405.28	1409.19	-9.72	32.74	0.00	26.71	26.71	120.19	120.03	1081.00	86.09	-9.72	-133.58	132.12	-0.05	20.53	-75.35	-8.53	0.05	20.18	2.79	-11.54	-25.94	-6.46	-135.76	-42.50	-0.25	19.89	-1.29	0.21	0.21	214.50	148.61	42.17	
450.25	44.25	28.66	127.21	132.19	408.59	1360.78	-9.73	29.13	0.00	30.56	30.56	120.21	120.04	1081.11	86.55	-9.73	-133.62	132.19	-0.05	20.52	-75.16	-8.58	0.03	20.17	2.70	-11.69	-25.94	-6.46	-135.79	-42.55	-0.25	19.91	-1.19	0.24	0.24	220.54	152.07	35.97	
451.26	25.37	29.49	127.14	132.34	407.30	1337.14	-9.73	28.30	0.00	40.24	40.24	120.22	120.07	1081.31	86.59	-9.73	-133.62	132.34	-0.06	20.52	-75.29	-8.60	0.05	20.15	2.79	-11.60	-25.94	-6.46	-135.59	-42.50	-0.22	19.98	-1.29	0.25	0.25	216.40	148.69	42.21	
452.27	26.10	29.65	127.29	132.34	405.32	1346.67	-9.73	28.14	0.00	23.86	23.86	120.18	120.04	1081.00	88.15	-9.73	-133.62	132.34	-0.07	20.52	-75.10	-8.60	0.02	20.16	4.19	-11.59	-25.94	-6.46	-135.59	-42.47	-0.26	20.01	-1.07	0.25	0.25	214.47	148.63	42.22	
453.28	40.16	23.16	127.44	132.19	405.33	1376.41	-9.72	34.63	0.00	30.04	30.04	120.14	119.99	1080.58	85.92	-9.72	-133.62	132.19	-0.05	20.54	-74.66	-8.55	0.02	20.18	5.81	-11.61	-25.94	-6.47	-135.63	-42.44	-0.25	20.01	-1.19	0.20	0.20	214.44	148.69	42.19	
454.29	108.37	20.77	127.37	130.63	403.15	1495.36	-9.72	33.21	0.00	53.37	53.37	120.22	120.05	1081.23	101.73	-9.72	-133.58	130.63	-0.06	20.47	-74.54	-8.58	0.02	20.25	-0.38	-11.31	-25.94	-6.45	-135.69	-42.48	-0.20	19.86	-1.29	0.18	0.18	212.26	148.69	42.20	
455.30	55.98	22.29	127.33	131.39	403.11	1443.89	-9.73	31.70	0.00	38.53	38.53	120.18	120.02	1080.89	100.65	-9.73	-133.58	131.39	-0.05	20.51	-74.85	-8.63	0.02	20.26	-0.54	-11.37	-25.94	-6.46	-135.69	-42.52	-0.25	19.75	-1.19	0.19	0.19	212.28	148.61	42.21	
456.31	53.02	21.82	127.33	131.73	405.34	1512.89	-9.73	32.17	0.00	36.59	36.59	120.20	120.03	1081.04	98.03	-9.73	-133.62	131.73	-0.06	20.49	-74.60	-8.67	0.02	20.26	-0.60	-11.28	-25.94	-6.46	-135.59	-42.39	-0.25	19.73	-1.29	0.19	0.19	214.47	148.67	42.20	
457.32	73.64	22.13	127.29	132.04	403.98	1471.72	-9.72	31.85	0.00	37.63	37.63	120.24	120.09	1081.50	96.97	-9.72	-133.58	132.04	-0.06	20.53	-74.42	-8.62	0.02	20.26	-0.38	-11.24	-25.94	-6.46	-135.89	-42.44	-0.25	21.78	-1.16	0.19	0.19	213.18	148.59	42.21	
458.33	81.40	28.72	127.29	132.12	404.48	1603.25	-9.72	33.27	0.00	17.41	17.41	120.09	119.94	1080.13	97.90	-9.72	-133.58	132.12	-0.06	20.53	-74.42	-8.60	0.01	20.26	-0.54	-11.37	-25.94	-6.46	-135.63	-42.44	-0.25	19.62	-1.29	0.24	0.24	214.44	157.37	32.67	
459.42	180.54	23.91	127.25	132.19	406.45	1672.26	-9.73	38.08	0.00	35.49	35.49	120.44	120.23	1083.05	97.99	-9.73	-133.58	132.19	-0.05	20.54	-75.32	-8.60	0.02	20.26	-0.57	-11.38	-25.94	-6.46	-135.79	-42.53	-0.24	20.24	-1.19	0.20	0.20	216.43	157.35	32.67	
460.43	181.69	28.35	127.25	132.23	407.44	1680.26	-9.72	33.63	0.00	38.15	38.15	120.09	119.89	1079.93	97.01	-9.72	-133.54	132.23	-0.05	20.53	-75.32	-8.58	0.01	20.27	-0.41	-11.13	-25.93	-6.46	-135.63	-42.52	-0.21	19.71	-1.26	0.24	0.24	218.56	152.13	36.75	
461.54	348.22	25.42	127.21	132.23	404.76	1753.46	-9.72	36.56	0.00	38.53	38.53	119.97	119.82	1079.02	97.94	-9.72	-133.58	132.23	-0.05	20.54	-75.29	-8.61	0.01	20.26	-0.54	-11.25	-25.93	-6.46	-135.79	-42.57	-0.23	19.81	-1.19	0.22	0.22	216.37	150.49	37.89	
462.59	401.41	25.90	127.21	132.23	403.71	1761.85	-9.72	36.09	0.00	40.50	40.50	120.06	119.89	1079.78	98.94	-9.72	-133.62	132.23	-0.07	20.54	-74.57	-8.65	0.03	20.26	-0.44	-11.26	-25.94	-6.46	-135.69	-42.52	-0.23	19.78	-1.41	0.22	0.22	216.37	148.69	38.65	
463.62	353.64	26.21	127.21	132.27	405.07	1642.14	-9.72	35.78	0.00	49.83	49.83	120.60	120.41	1084.57	100.46	-9.72	-133.58	132.27	-0.06	20.54	-75.38	-8.67	0.00	20.26	-0.41	-11.28	-25.94	-6.46	-135.69	-42.43	-0.23	19.60	-1.41	0.22	0.22	216.40	148.71	39.96	
464.67	124.77	26.73	127.21	132.46	405.50	1650.14	-9.72	35.26	0.00	43.78	43.78	119.99	119.77	1078.94	100.61	-9.72	-133.58	132.46	-0.05	20.55	-75.25	-8.72	0.02	20.27	-0.47	-11.24	-25.94	-6.46	-135.76	-42.57	-0.23	19.82	-1.23	0.23	0.23	216.37	148.65	40.47	
465.68	175.91	26.16	127.21	132.61	405.15	1769.48	-9.72	35.83	0.00	25.81	25.81	119.40	119.28	1074.04	100.87	-9.72	-133.54	132.61	-0.06	20.55	-75.16	-8.61	0.01	20.26	-0.41	-11.19	-25.94	-6.45	-135.66	-42.53	-0.23	19.75	-1.54	0.22	0.22	216.40	147.06	41.69	
466.77	289.47	24.22	127.25	132.61	404.94	1690.94	-9.72	37.77	0.00	47.39	47.39	119.90	119.81	1078.68	101.43	-9.72	-133.58	132.61	-0.05	20.53	-74.57	-8.74	0.01	20.26	-0.44	-11.26	-25.94	-6.48	-135.72	-42.51	-0.23	19.68	-1.35	0.21	0.21	214.81	148.65	41.48	
467.82	440.01	24.69	127.21	132.65	405.99	1711.14	-9.72	37.30	0.00	46.79	46.79	120.08	119.93	1080.01	101.13	-9.72	-133.54	132.65	-0.06	20.54	-75.01	-8.65	0.01	20.26	-0.38	-11.37	-25.94	-6.46	-135.59	-42.52	-0.24	19.90	-1.23	0.21	0.21	216.40	148.13	41.45	
468.90	458.74	25.32	127.21	132.69	402.92	1769.09	-9.72	36.67	0.00	42.81	42.81	120.02	119.85	1079.40	101.08	-9.72	-133.58	132.69	-0.05	20.55	-75.35	-8.70	0.02	20.26	-0.44	-11.30	-25.94	-6.46	-135.43	-42.51	-0.27	19.75	-1.16	0.21	0.21	214.44	147.02	41.45	
469.99	377.12	24.17	127.25	132.65	402.99	1669.59	-9.72	37.82	0.00	47.13	47.13	120.24	120.07	1081.42	101.19	-9.72	-133.58	132.65	-0.05	20.55	-74.94	-8.70	0.02	20.26	-0.51	-11.29	-25.94	-6.46	-135.53	-42.49	-0.25	19.71	-1.10	0.21	0.21	214.44	147.08	41.47	
471.00	231.64	26.16	127.25	132.53	402.94	1555.98	-9.72	35.83	0.00	46.98	46.98	120.24	120.08	1081.46	100.63	-9.72	-133.58	132.53	-0.07	20.54	-75.19	-8.71	0.03	20.26	2.67	-11.36	-25.94	-6.46	-135.79	-42.55	-0.27	19.66	-1.29	0.22	0.22	214.44	147.04	41.45	
472.01	116.05	29.87	127.29	132.46	404.48	1562.46	-9.73	32.12	0.00	57.00	57.00	120.21	120.07	1081.27	98.55	-9.73	-133.58	132.46	-0.06	20.56	-75.25	-8.65	0.00	20.25	-0.44	-11.40	-25.93	-6.46	-135.56	-42.50	-0.25	20.29	-1.63	0.25	0.25	214.47	148.55	41.46	
473.02	98.79	28.25	127.29	132.38	400.80	1558.26	-9.72	33.74	0.00	34.24	34.24	120.17	120.03	1080.89	99.48	-9.72	-133.62	132.38	-0.06	20.56	-75.35	-8.72	-0.01	20.26	-0.41	-11.41	-25.94	-6.46	-135.82	-42.56	-0.25	19.64	-1.26	0.24	0.24	212.28	147.04	41.48	
474.02	86.68	29.03	127.37	132.42	400.70	1462.57	-9.72	32.95	0.00	45.54	45.54	120.18	120.05	1081.04	99.11	-9.72	-133.62	132.42	-0.05	20.57	-74.94	-8.67	0.06	20.26	0.83	-11.38	-25.94	-6.46	-135.82	-42.48	-0.26	19.66	-1.38	0.25	0.25	212.26	146.98	41.47	
475.03	38.84	30.81	127.44	132.50	403.23	1441.98	-9.73	31.17	0.00	44.21	44.21	120.17	120.02	1080.85	100.65	-9.73	-133.62	132.50	-0.06	20.53	-74.63	-8.72	0.03	20.24	2.73	-11.48	-25.93	-6.47	-135.53	-42.52	-0.23	19.62	-1.19	0.26	0.26	212.26	150.49	40.48	
476.04	30.85	31.39	127.48	132.92	400.31	1418.73	-9.73	30.60	0.00	46.96	46.96	120.19	120.05	1081.08	92.18	-9.73	-133.62	132.92	-0.05	20.52	-75.04	-8.71	0.06	20.24	2.64	-11.63	-25.94	-6.46	-135.50	-42.42	-0.26	19.48	-1.26	0.27	0.27	208.19	152.13	39.99	
477.05	25.48	31.34	127.60	132.88	402.07	1438.17	-9.72	30.65	0.00	45.72	45.72	120.18	120.02	1080.92	88.86	-9.72	-133.62	132.88	-0.06	20.56	-75.29	-8.82	0.04	20.21	2.67	-11.66	-25.93	-6.46	-135.53	-42.42	-0.21	19.54	-1.23	0.27	0.27	210.33	157.45	34.30	
478.10	48.65	24.74	127.52	132.95	401.00	1685.98	-9.72	37.24	0.00	23.51	23.51	119.72	119.59	1076.93	85.57	-9.72	-133.54	132.95	-0.05	20.55	-75.38	-8.77	0.03	20.19	2.73	-11.78	-25.94	-6.45	-135.56	-42.51	-0.22	19.43	-1.32	0.21	0.21	214.47	148.63	37.89	
479.13	194.83	29.45	127.52	132.92	403.42	1688.65	-9.72	32.53	0.00	42.24	42.24	120.32	120.11	1081.95	85.18	-9.72	-133.58	132.92	-0.05	20.55	-75.41	-8.81	0.02	20.20	2.64	-11.86	-25.94	-6.45	-135.59	-42.45	-0.23	19.48	-1.29	0.25	0.25	216.40	147.04	39.98	
480.27	183.70	22.13	127.44	132.92	402.02	1685.22	-9.72	39.86	0.00	38.15	38.15	119.48	119.37	1074.84	82.97	-9.72	-133.58	132.92	-0.05	20.54	-74.88	-8.78	0.05	20.19	2.67	-11.76	-25.93	-6.47	-135.53	-42.45	-0.25	19.48	-1.07	0.19	0.19	214.50	147.04	40.49	
481.28	246.35	28.72	127.48	132.92	403.90	1789.68	-9.72	33.27	0.00	29.37	29.37	119.43	119.28	1074.19	81.65	-9.72	-133.58	132.92	-0.05	20.54	-75.35	-8.85	0.02	20.18	4.67	-11.65	-25.94	-6.46	-135.69	-42.58	-0.25	19.50	-1.32	0.24	0.24	216.40	147.02	40.48	
482.29	125.10	5.39	127.86	130.74	397.37	1382.89	-9.72	49.59	0.00	69.08	69.08	120.22	120.05	1081.19	86.57	-9.72	-133.58	130.74	-0.05	20.57	-74.54	-9.06	0.02	20.08	5.74	-11.74	-25.94	-6.46	-135.53	-42.49	-0.21	20.55	-1.38	0.05	0.05	208.16	147.00	42.21	
483.31	153.00	14.49	127.82	130.86	398.85	1632.99	-9.72	40.49	0.00	44.75	44.75	120.18	119.97	1080.66	84.08	-9.72	-133.58	130.86	-0.05	20.60	-74.51	-9.02	0.02	20.08	5.59	-11.77	-25.94	-6.46	-135.53	-42.52	-0.25	24.61	-1.41	0.12	0.12	210.33	147.06	41.47	
484.39	261.17	14.86	127.79	130.70	398.85	1666.16	-9.72	40.12	0.00	45.72	45.72	120.21	120.05	1081.19	84.88	-9.72	-133.54	130.70	-0.06	20.58	-75.13	-8.96	0.02	20.08	5.65	-11.73	-25.94	-6.45	-135.63	-42.45	-0.26	22.32	-1.13	0.13	0.13	210.35	147.02	41.48	
485.42	390.30	14.60	127.79	130.70	398.93	1779.77	-9.72	40.38	0.00	48.29	48.29	120.19	120.03	1081.00	83.06	-9.72	-133.54	130.70	-0.05	20.56	-74.98	-9.02	0.04	20.08	5.93	-11.72	-25.93	-6.47	-135.98	-42.57	-0.24	18.98	-1.07	0.12	0.12	210.35	147.11	41.46	
486.51	311.32	14.76	127.75	130.82	398.95	1744.31	-9.72	40.23	0.00	51.92	51.92	119.90	119.75	1078.41	85.03	-9.72	-133.54	130.82	-0.05	20.56	-74.70	-9.00	0.01	20.09	2.16	-11.76	-25.93	-6.46	-135.76	-42.44	-0.21	19.80	-1.16	0.13	0.13	210.38	147.09	41.47	
487.52	164.47	15.85	127.75	130.90	400.82	1594.10	-9.72	39.13	0.00	54.98	54.98	120.29	120.16	1082.03	85.40	-9.72	-133.54	130.90	-0.05	20.58	-75.19	-9.07	0.05	20.10	5.78	-11.82	-25.93	-6.47	-135.69	-42.51	-0.24	19.45	-1.26	0.13	0.13	212.28	147.06	41.48	
488.59	146.47	18.21	127.71	130.93	399.16	1674.54	-9.72	36.77	0.00	40.34	40.34	120.11	119.93	1080.16	84.79	-9.72	-133.58	130.93	-0.06	20.57	-75.35	-9.10	0.02	20.07	5.78	-11.77	-25.94	-6.46	-135.56	-42.54	-0.23	19.84	-1.35	0.15	0.15	212.26	145.23	41.67	
489.62	195.79	19.94	127.71	130.97	401.22	1746.60	-9.72	35.05	0.00	30.51	30.51	119.93	119.77	1078.64	85.29	-9.72	-133.54	130.97	-0.06	20.57	-75.38	-9.05	0.03	20.10	5.74	-11.83	-25.93	-6.46	-135.46	-42.43	-0.26	19.60	-1.10	0.17	0.17	212.33	147.15	41.73	
490.65	185.54	11.83	127.71	131.24	399.18	1441.60	-9.72	43.16	0.00	42.64	42.64	120.30	120.16	1082.07	86.39	-9.72	-133.58	131.24	-0.05	20.58	-74.35	-9.08	0.04	20.11	5.78	-11.88	-25.93	-6.45	-135.59	-42.40	-0.24	19.71	-1.29	0.10	0.10	212.31	145.19	41.68	
491.66	41.57	20.72	127.67	132.04	397.25	1638.33	-9.72	34.26	0.00	31.01	31.01	120.29	120.12	1081.87	85.96	-9.72	-133.58	132.04	-0.06	20.57	-74.45	-9.15	0.02	20.10	5.74	-11.89	-25.94	-6.47	-135.76	-42.45	-0.25	19.87	-1.29	0.18	0.18	210.35	145.19	41.71	
492.71	66.76	13.87	127.63	132.46	399.19	1461.81	-9.72	41.12	0.00	56.86	56.86	120.37	120.20	1082.56	87.41	-9.72	-133.58	132.46	-0.05	20.58	-74.42	-9.14	0.05	20.10	5.87	-11.82	-25.93	-6.46	-135.43	-42.44	-0.23	19.26	-1.29	0.12	0.12	212.31	145.17	41.71	
493.72	62.74	21.87	127.67	132.73	397.26	1621.93	-9.72	33.11	0.00	42.26	42.26	120.16	120.00	1080.73	84.68	-9.72	-133.58	132.73	-0.05	20.58	-75.13	-9.15	0.02	20.12	5.84	-11.93	-25.93	-6.47	-135.53	-42.51	-0.23	19.44	-1.54	0.19	0.19	210.35	145.21	41.69	
494.73	80.98	13.08	127.71	132.92	397.35	1571.99	-9.72	41.90	0.00	43.07	43.07	120.07	119.89	1079.82	82.88	-9.72	-133.54	132.92	-0.06	20.59	-74.91	-9.20	0.02	20.13	5.84	-12.03	-25.94	-6.47	-135.69	-42.44	-0.25	19.56	-1.26	0.11	0.11	210.38	145.27	41.70	
495.76	85.79	16.33	127.71	132.99	396.07	1557.50	-9.72	38.66	0.00	50.99	50.99	120.22	120.06	1081.27	86.22	-9.72	-133.62	132.99	-0.05	20.59	-74.60	-9.15	0.05	20.13	5.78	-11.95	-25.94	-6.46	-135.63	-42.48	-0.23	19.66	-1.60	0.14	0.14	210.35	145.25	40.46	
496.77	37.67	22.71	127.86	133.18	396.08	1541.49	-9.72	32.27	0.00	45.16	45.16	120.13	119.94	1080.32	84.90	-9.72	-133.58	133.18	-0.05	20.58	-75.29	-9.15	0.02	20.11	5.81	-11.80	-25.94	-6.46	-135.56	-42.62	-0.23	19.77	-1.19	0.19	0.19	210.38	145.23	40.47	
497.78	37.11	23.08	127.94	133.11	396.05	1525.48	-9.72	31.91	0.00	44.82	44.82	120.18	120.01	1080.89	84.40	-9.72	-133.58	133.11	-0.05	20.60	-74.66	-9.18	0.02	20.13	5.93	-11.91	-25.94	-6.46	-135.69	-42.51	-0.25	20.39	-1.35	0.20	0.20	210.38	145.19	40.48	
498.79	35.42	23.23	128.13	133.26	396.07	1528.14	-9.72	31.75	0.00	39.15	39.15	120.16	119.99	1080.66	82.15	-9.72	-133.58	133.26	-0.05	20.60	-75.32	-9.21	0.03	20.13	5.84	-11.76	-25.93	-6.46	-135.66	-42.48	-0.23	20.19	-1.26	0.20	0.20	210.40	145.17	40.49	
499.79	32.46	22.87	128.24	133.45	396.08	1496.12	-9.72	32.12	0.00	39.89	39.89	120.16	119.99	1080.70	86.91	-9.72	-133.62	133.45	-0.05	20.61	-75.22	-9.20	0.02	20.12	5.78	-11.92	-25.94	-6.47	-135.69	-42.51	-0.22	20.06	-1.23	0.19	0.19	210.35	145.25	40.47	
500.80	28.30	23.02	128.32	133.79	396.07	1529.67	-9.72	31.96	0.00	44.04	44.04	120.15	119.98	1080.58	83.43	-9.72	-133.58	133.79	-0.05	20.60	-74.88	-9.27	0.02	20.11	2.70	-11.86	-25.94	-6.46	-135.69	-42.53	-0.23	19.89	-1.23	0.20	0.20	210.38	145.21	40.47	
501.81	33.43	22.97	128.36	133.83	397.43	1527.38	-9.72	32.01	0.00	51.99	51.99	120.18	120.01	1080.89	83.64	-9.72	-133.54	133.83	-0.05	20.59	-74.45	-9.34	0.04	20.09	5.71	-11.77	-25.94	-6.44	-135.46	-42.48	-0.21	19.80	-1.13	0.19	0.19	214.47	148.15	34.81	
502.82	32.78	21.19	128.40	133.95	396.42	1640.99	-9.72	33.79	0.00	30.63	30.63	119.93	119.72	1078.41	83.66	-9.72	-133.58	133.95	-0.06	20.58	-75.41	-9.35	0.02	20.10	5.52	-11.95	-25.94	-6.46	-135.82	-42.54	-0.23	20.03	-1.38	0.18	0.18	214.50	145.15	36.77	
503.83	47.65	23.13	128.51	133.98	395.59	1510.61	-9.73	31.85	0.00	47.72	47.72	120.17	119.99	1080.73	89.12	-9.73	-133.54	133.98	-0.06	20.59	-74.45	-9.35	0.05	20.08	5.30	-11.87	-25.94	-6.45	-135.72	-42.50	-0.22	19.98	-1.26	0.20	0.20	212.31	143.56	39.72	
504.84	26.12	22.13	128.66	134.02	396.12	1539.20	-9.73	32.85	0.00	46.32	46.32	120.13	119.95	1080.39	89.04	-9.73	-133.62	134.02	-0.06	20.58	-74.35	-9.45	0.02	20.09	5.81	-11.93	-25.94	-6.46	-135.85	-42.43	-0.25	20.15	-1.29	0.19	0.19	210.38	145.27	40.47	
505.85	46.39	23.39	128.82	134.06	396.05	1565.89	-9.72	31.59	0.00	43.78	43.78	120.18	120.01	1080.89	88.97	-9.72	-133.54	134.06	-0.05	20.58	-75.38	-9.38	0.05	20.10	5.78	-11.90	-25.94	-6.46	-135.79	-42.59	-0.25	20.61	-1.35	0.20	0.20	210.35	145.17	40.52	
506.88	63.50	21.72	128.85	134.10	395.96	1730.59	-9.72	33.27	0.00	34.95	34.95	119.77	119.65	1077.39	88.37	-9.72	-133.54	134.10	-0.06	20.58	-75.41	-9.41	0.04	20.09	4.09	-11.89	-25.94	-6.47	-135.37	-42.41	-0.25	20.23	-1.26	0.18	0.18	210.35	145.14	40.47	
507.91	72.30	22.45	128.89	134.25	392.24	1623.46	-9.72	32.53	0.00	45.84	45.84	120.32	120.15	1082.10	89.56	-9.72	-133.54	134.25	-0.06	20.60	-74.48	-9.39	0.05	20.11	4.22	-11.95	-25.94	-6.46	-135.59	-42.47	-0.23	20.33	-1.13	0.19	0.19	208.16	143.60	40.48	
508.92	69.50	21.72	129.01	134.29	396.06	1744.31	-9.72	33.27	0.00	30.06	30.06	120.27	120.08	1081.57	85.25	-9.72	-133.54	134.29	-0.05	20.57	-75.04	-9.41	0.04	20.10	5.74	-11.80	-25.94	-6.46	-135.63	-42.48	-0.23	20.36	-1.35	0.18	0.18	210.40	145.17	40.49	
509.93	57.88	16.59	129.08	134.33	395.53	1504.89	-9.72	38.40	0.00	46.39	46.39	119.93	119.80	1078.76	88.24	-9.72	-133.58	134.33	-0.06	20.56	-74.85	-9.47	0.02	20.11	5.74	-11.98	-25.94	-6.46	-135.72	-42.48	-0.23	20.39	-1.29	0.14	0.14	210.40	144.66	40.47	
510.96	154.19	17.53	129.01	134.40	396.05	1722.20	-9.72	37.45	0.00	19.12	19.12	120.60	120.37	1084.34	88.65	-9.72	-133.58	134.40	-0.05	20.58	-74.35	-9.44	0.02	20.11	5.68	-11.94	-25.94	-6.46	-135.76	-42.49	-0.25	21.06	-1.44	0.15	0.15	210.30	145.27	40.47	
511.97	37.16	11.98	129.27	134.36	392.19	1506.79	-9.72	43.00	0.00	32.81	32.81	120.03	119.88	1079.63	87.04	-9.72	-133.58	134.36	-0.06	20.50	-74.60	-9.34	0.02	20.16	2.64	-12.01	-25.94	-6.46	-135.72	-42.50	-0.25	20.48	-1.26	0.10	0.10	208.16	143.54	40.49	
514.00	37.16	3.03	129.27	134.33	394.43	1338.28	-9.72	51.95	0.00	46.32	46.32	120.26	120.09	1081.57	87.17	-9.72	-133.62	134.33	-0.05	20.50	-75.19	-9.41	0.01	20.17	2.54	-11.88	-25.94	-6.46	-135.79	-42.56	-0.21	20.51	-1.32	0.03	0.00	210.35	143.60	40.47	
515.01	93.29	18.68	128.89	131.96	392.25	1704.28	-9.72	38.13	0.00	50.04	50.04	120.18	119.98	1080.73	84.83	-9.72	-133.50	131.96	-0.05	20.56	-74.94	-9.49	0.02	20.21	5.87	-12.02	-25.94	-6.46	-135.59	-42.50	-0.23	20.16	-1.23	0.16	0.16	208.19	143.58	40.48	
516.02	62.81	21.03	128.85	132.12	394.48	1686.74	-9.72	35.78	0.00	42.90	42.90	120.06	119.92	1079.90	86.76	-9.72	-133.54	132.12	-0.05	20.57	-75.29	-9.49	0.03	20.23	3.40	-12.12	-25.94	-6.47	-135.82	-42.47	-0.28	20.60	-1.19	0.18	0.18	210.38	143.60	40.50	
